94068,0.29487161897049,-0.949661315802259,0.105802238135324,5.23,0,2115,4365
91217,0.156429734511487,-0.974880143469029,0.158551077039769,5.38,0,-182,901
90497,0.121069601046236,-0.986762455273262,0.107898139768898,5.71,0,959,-415
90487,0.120911371266405,-0.990507999818443,0.0653784566516055,6.07,0,2104,-705
92963,0.243519012481464,-0.969889829933771,-0.00349404509029584,6.2,0,4738,2220
92475,0.215653644988291,-0.957726290469555,0.190404458841407,6.37,0,-671,2759
90858,0.139383742749069,-0.988179190676148,0.0638283586808693,6.41,0,2264,-211
94478,0.31473837996003,-0.94429931136201,0.0961174424408491,6.47,0,2500,4866
92779,0.230826295153308,-0.954753414133234,0.187523704279568,6.54,0,-497,3158
91882,0.186769270281809,-0.964029445058346,0.18911496170028,6.56,0,-820,1953
90676,0.130565979151901,-0.988901666946402,0.0708944158501404,6.66,0,2018,-405
93557,0.27278002803385,-0.962023875208079,0.0100558358917833,6.7,0,4557,3122
93822,0.283396278835099,-0.950878906966453,0.124562648609858,6.71,0,1537,4171
93218,0.25182460837743,-0.951621409649781,0.17607117683402,6.75,0,-54,3658
93732,0.276463661895019,-0.946315829415118,0.167493864514415,6.88,0,332,4287
91987,0.194794458804665,-0.980822435451112,0.00651681937353004,6.89,0,4158,935
90728,0.133080455809502,-0.987979832313324,0.0786475887975645,6.95,0,1825,-285
93142,0.25213385397939,-0.967466430373353,0.0209099444796327,7.07,0,4132,2611
94250,0.304016757532029,-0.948220769466247,0.0919303186796903,7.08,0,2546,4531
93990,0.293252449454066,-0.955766363128684,0.0226640684997002,7.09,0,4347,3777
93920,0.288366403091378,-0.951483404118107,0.107350590384777,7.11,0,2032,4192
94247,0.303989690704125,-0.948387800255768,0.0902820484461649,7.12,0,2590,4519
91459,0.170308330772331,-0.985390467310291,-0.000836303502428314,7.13,0,4204,217
91855,0.189187669728775,-0.981910782348403,-0.00769682600449,7.2,0,4508,692
93342,0.26199774591994,-0.965035804328937,0.00794213422657625,7.2,0,4545,2806
93937,0.288756866485172,-0.949650948100268,0.12158350558331,7.21,0,1651,4302
93833,0.284289078331248,-0.951202719990799,0.119971269159222,7.28,0,1667,4164
92787,0.23144943361236,-0.955189658474795,0.184509826359796,7.31,0,-411,3153
92078,0.196526496472446,-0.965556040016109,0.170525276052193,7.32,0,-250,2085
90910,0.141549801409855,-0.987092291764846,0.0749163617593357,7.36,0,1980,-79
92904,0.240978611255532,-0.970519392076035,0.00462801487883953,7.38,0,4501,2200
92914,0.24129775305461,-0.970365360605471,0.012901988521572,7.39,0,4279,2260
94230,0.301598218980388,-0.942910454324157,0.141274164071391,7.44,0,1198,4808
94383,0.309845513314922,-0.944947435879212,0.105214548917507,7.46,0,2224,4788
