9640,0.633855135590181,0.380477248415441,0.673397899108817,2.1,0,4458,1653
7607,0.601438552481538,0.274064929091776,0.750439925797417,3.59,0,1703,4185
5434,0.647925670584668,0.202743372171037,0.734225748961533,4.26,0,-506,3250
5317,0.688566270448329,0.210555258912281,0.693932975254283,5.04,0,-514,1650
5493,0.707533818242108,0.224151333124574,0.670188089943577,5.67,0,-243,769
5650,0.667985774162784,0.218872429345981,0.711259351564768,6.13,0,-176,2352
7493,0.60213583793326,0.269517081500329,0.751527095623275,6.2,0,1575,4210
9983,0.604365509494597,0.379702918649287,0.700405614271151,6.38,0,4602,2750
5551,0.659224590620608,0.211578771229389,0.721565910146921,6.6,0,-327,2750
8034,0.596390447021746,0.288258787712366,0.749149722023441,6.82,0,2121,4202
7057,0.600855548780236,0.251906210041027,0.758627623305906,6.84,0,1102,4443
9438,0.64946398048797,0.379619388490218,0.658851772351745,6.85,0,4351,1072
9800,0.638216113937421,0.391209153229103,0.663050217057792,6.86,0,4739,1325
9151,0.659369117631137,0.372760708807251,0.652902611944424,6.87,0,4107,792
6060,0.61851473643194,0.218418278199886,0.754806582221383,6.99,0,87,4159
5677,0.645358724534143,0.212683556375802,0.733674193027808,7.07,0,-220,3249
8826,0.572084693086942,0.308954691928891,0.759780298685576,7.07,0,2834,4804
7793,0.698038631645914,0.326561260808425,0.637259610887989,7.18,0,2622,-79
7994,0.705213334874799,0.338949174676906,0.622725950399218,7.22,0,2933,-553
7095,0.718459535879826,0.302892131720499,0.626156731054739,7.25,0,1866,-602
5269,0.694004430488533,0.210035180484109,0.688653086409475,7.26,0,-557,1444
5554,0.65379132437014,0.21006258328116,0.726932331983923,7.31,0,-338,2965
10079,0.618860520819733,0.392882255085122,0.680187613390569,7.32,0,4892,2026
7157,0.722322378887406,0.307572118808652,0.619394682484436,7.33,0,1978,-829
7855,0.592123634162057,0.279297325422076,0.755898542053624,7.4,0,1901,4452
5303,0.654274610617686,0.199489300688623,0.729471557232932,7.41,0,-630,3047
9805,0.582750515620635,0.357717088290103,0.729685083641659,7.42,0,4116,3823
