17797,0.43672979769257,0.676355559585648,-0.593135937897032,4.3,0,3255.07651581439,4680.93587641227
21770,0.259710771551355,0.719047063828251,-0.644609676579689,4.44,0,2265.77073272519,-464.722927143382
20781,0.278587462788817,0.649200348678216,-0.707762624651071,6.1,0,-223.582128168237,469.123695068639
21998,0.246768286237116,0.714011097396204,-0.655204979912902,6.24,0,1905.97358764629,-789.386657957758
20467,0.338241774198196,0.752001844355326,-0.565761193679317,6.38,0,4797.78789073599,1513.68044040706
21525,0.269896224820933,0.715400120759452,-0.644483277552467,6.4,0,2241.99967762052,-165.30540112908
19509,0.377068270707083,0.730281425884918,-0.569656526543373,6.43,0,4475.09523836642,2707.52364075527
17436,0.432182499804198,0.641376588832949,-0.633919835752127,6.45,0,1763.23906149159,4755.54229569141
19331,0.335379888512263,0.634517699969503,-0.696353084869245,6.58,0,-26.2891886616628,2111.64785165792
19758,0.310262066363024,0.623373232358123,-0.717734814089112,6.77,0,-771.941657077528,1497.42186139774
17993,0.426831664090632,0.674782132149855,-0.602066279292336,7.05,0,3001.52815625296,4406.92043418105
20561,0.285072019209295,0.642288712461035,-0.711476741509574,7.06,0,-399.731152760283,689.275522103133
21456,0.287877986625341,0.754149442840958,-0.590241376624185,7.2,0,4133.59437027147,110.606852689203
17819,0.41744742985648,0.647624387566536,-0.637432581482378,7.24,0,1745.31281171539,4300.68094538987
21064,0.310048112029002,0.756867325075814,-0.575345131603486,7.32,0,4577.59309341741,707.33978513592
19528,0.323290931806765,0.628057046727489,-0.707832832996222,7.37,0,-428.958233533413,1822.79729203437
21753,0.27168138750927,0.748843643546296,-0.604501795862796,7.43,0,3679.81089210144,-305.463356678882
17447,0.426864435452834,0.634705737291645,-0.644154780153499,7.48,0,1410.75759281946,4646.52361855307
19747,0.333112632295316,0.66813031242175,-0.665310348505493,3.85,1,1210.34283271823,1839.97731220687
19515,0.351193493536667,0.680720053329109,-0.642871168348002,4.93,1,1968.20021544848,2260.88889572128
21060,0.277204416844529,0.676188327765513,-0.682588497321457,5.07,1,779.173769038809,265.597526242718
20161,0.307438135082968,0.653913172122615,-0.69128818623006,5.33,1,318.227183058219,1226.11598808885
18262,0.401234821091473,0.657240023451143,-0.638001700560143,5.7,1,1842.84004411809,3787.40932675789
19721,0.344808685679825,0.688530765343323,-0.637990874116151,6.36,1,2183.71209614394,2039.69217157894
20630,0.289579702703175,0.660607516569831,-0.692633600710925,6.38,1,340.141303314091,697.894855871922
20856,0.298655347551951,0.704938718539656,-0.643324479933953,6.41,1,2189.03670581975,680.640526288353
20372,0.335327820637599,0.733782361920709,-0.590862672742578,6.53,1,3933.06750727969,1527.1704517558
19242,0.355548289580747,0.664630564152664,-0.657154188125068,6.59,1,1402.88000810644,2476.66891208642
19642,0.327111212862022,0.645654430761971,-0.690020731904029,6.7,1,273.192396829018,1814.77801237047
20735,0.305873261992882,0.708766519849817,-0.635681970750951,6.7,1,2443.10865705146,855.960976634625
19256,0.376399730478017,0.705110523965705,-0.600951239194068,6.71,1,3368.49135835863,2820.43391267131
19836,0.35356181359248,0.718409828469709,-0.59906707665112,6.76,1,3556.88978853962,2113.89672987518
18337,0.412225837185557,0.681061386055993,-0.605165471239194,6.81,1,2991.67370976855,3957.69788449525
18635,0.372945465848117,0.641671818818179,-0.670200683704442,6.83,1,789.382704663012,3097.98975571483
18437,0.409661599317629,0.685099405380118,-0.602342243904852,6.89,1,3112.38731761029,3862.84035053197
19769,0.351831481537066,0.708220581885837,-0.612076969010206,6.92,1,3098.088830847,2121.61999037974
18482,0.391800431463004,0.658750272793956,-0.642293157366084,6.97,1,1744.62791313229,3515.0605901109
19741,0.356634646594766,0.714940349356061,-0.601391740640708,6.99,1,3458.38961239477,2217.78432204765
21063,0.28686397570749,0.700218154270807,-0.653761115294323,7.02,1,1843.52657295667,386.115695617454
19838,0.349327431244243,0.709874954583872,-0.61159455085444,7.06,1,3127.99156740593,2043.3006714036
19639,0.366373735847833,0.723055862773922,-0.585628299341111,7.12,1,3969.52132886471,2445.3218665619
19923,0.348044458638672,0.717452986618187,-0.603428758681219,7.13,1,3427.90139327019,1966.35028025556
21009,0.301716022160796,0.731145491621927,-0.611877203409636,7.13,1,3320.92852489954,616.279367946279
20811,0.302792320430902,0.709400567576108,-0.636449248102915,7.14,1,2426.78220326711,768.067963504791
18956,0.388337260337762,0.698706018430482,-0.600836144087874,7.16,1,3303.04823798472,3188.75419526796
18679,0.373755891614151,0.647563199539295,-0.664054543005424,7.2,1,1025.1981469879,3083.39938232467
18187,0.397204461931382,0.644720736216045,-0.653118509701602,7.22,1,1290.60099124105,3751.63384937816
21024,0.280278556894994,0.680785109150562,-0.676738919897265,7.27,1,994.825600368467,321.694554144925
21002,0.304839949129604,0.738042810584081,-0.601967951937485,7.32,1,3662.50795866191,664.213392925242
17912,0.404315409057619,0.633564699679291,-0.65963991792406,7.35,1,982.845042186322,4020.32773267035
21020,0.279527713901771,0.678561805892557,-0.679277655119526,7.35,1,899.463453740624,314.601358852626
20554,0.311161763754823,0.700648965016994,-0.642082069986074,7.36,1,2186.08789113675,1047.26660350845
