3,0.778689265449472,6.79534578326454e-05,0.627409773000142,6.61,0.005,38.8592777777778
11,0.682763713163674,0.000444385269126442,0.730639113727622,7.34,0.0372916666666667,46.94
14,0.999979859947563,0.00084283180917506,0.00629041602706228,7.25,0.0482916666666667,0.360416666666667
19,0.784731858396751,0.000730461793604023,0.619834959358335,6.53,0.0533333333333333,38.3040833333333
25,0.722849544624731,0.00100140393931004,-0.691004727209568,6.28,0.079375,-43.7096944444444
34,0.891652030300649,0.0015477983662155,0.452718744013265,6.43,0.0994583333333333,26.91825
39,0.964541378206346,0.00188335344663634,-0.26392495658349,7.46,0.111875,-15.3030833333333
43,0.506638264996302,0.00114142206011575,0.862157970210342,6.18,0.129083333333333,59.55975
48,0.773732411910363,0.00182588080559072,-0.63350992172077,7.31,0.135208333333333,-39.3095555555556
50,0.603173630815702,0.0015041005090002,-0.797608493416577,6.49,0.142875,-52.9023333333333
55,0.417597673216075,0.00115036395414443,-0.908631311361926,7.4,0.157833333333333,-65.3168888888889
58,0.466754985651146,0.00141544330218699,0.884385538037601,7.05,0.17375,62.176
63,0.70396986450991,0.00223309558078113,0.710226332337816,6.36,0.18175,45.2533333333333
73,0.393169293737839,0.00151281430686539,0.919464854061623,6.9,0.220458333333333,66.8479722222222
75,0.648732445433739,0.0025268211859384,-0.761012371395009,7.42,0.223166666666667,-49.5535277777778
88,0.679560076678761,0.00319249110203566,-0.733612915770244,5.71,0.269166666666667,-47.1901388888889
99,0.494612456354724,0.00272793427896555,0.869109358132402,7.04,0.316,60.3553055555556
102,0.760250796971779,0.00425161447710277,-0.649615770650708,7.05,0.320416666666667,-40.5126388888889
106,0.643023130893971,0.00370545885767515,0.765837791382724,6.22,0.330166666666667,49.9815833333333
107,0.647276343729084,0.00377092162301322,-0.762246098710135,5.53,0.333791666666667,-49.6626111111111
109,0.99296489587112,0.00600653807273705,0.118256657605549,7.23,0.346583333333333,6.7915
115,0.483626098744458,0.00314497098064055,-0.875269047648062,7.46,0.372583333333333,-61.0768333333333
119,0.71108437516316,0.00484285825588709,0.703090007127631,6.82,0.390208333333333,44.6754444444444
121,0.879430059066586,0.00608531628484596,0.475989222709773,6.83,0.396458333333333,28.4237777777778
122,0.226056000267097,0.00157572823082383,-0.974113033391805,4.78,0.399375,-76.9346944444444
123,0.305079402690162,0.00213122185059482,0.952324532891828,7.21,0.40025,72.2366111111111
124,0.481392855706299,0.00339652052472499,0.876498364016305,5.58,0.40425,61.2228055555556
128,0.282135036439405,0.00203741709190782,0.959372539811792,6.5,0.41375,73.6118888888889
133,0.767688759215033,0.00567277636961431,-0.640797775107829,6.62,0.423375,-39.8513333333333
136,0.911713630892849,0.0068205816985749,0.410769685967053,6.6,0.428625,24.2531944444444
137,0.738820884880055,0.00557981817425398,0.673878747026641,6.25,0.432708333333333,42.3671388888889
142,0.40183928500378,0.00318240521493083,0.915704680191544,7.33,0.45375,66.306
145,0.998622886358011,0.0079479091628608,-0.0518571266262863,5.13,0.456,-2.97252777777778
150,0.801015013999511,0.00671596768388987,-0.598606584599127,7.04,0.480375,-36.7701666666667
154,0.99451099272669,0.00850465479905845,-0.104285934778009,4.37,0.489958333333333,-5.98602777777778
158,0.807977342232448,0.00705757529102764,-0.58917128669853,7.09,0.500458333333333,-36.0982222222222
159,0.999728413500403,0.00891281130531885,-0.0215327897543118,6.93,0.510791666666667,-1.23383333333333
171,0.890296435878973,0.00839433217612032,0.455304064827577,5.8,0.540208333333333,27.0845
179,0.975897310245915,0.00968975080648025,-0.218015019170922,6.9,0.568875,-12.5924722222222
181,0.489309288691414,0.0049007338926031,0.872096555897119,6.77,0.573833333333333,60.7031944444444
183,0.880600880523181,0.00896002011116201,-0.473774004417091,5.04,0.582958333333333,-28.2795555555556
186,0.987751628087877,0.0103563016488923,0.155690295862989,6.33,0.600708333333333,8.95683333333333
194,0.988994368044058,0.0107714196677293,0.147560551962496,5.7,0.624,8.48558333333333
199,0.959958864855975,0.0106402050316229,0.279938857290861,7.24,0.635041666666667,16.2565555555556
207,0.405131888141325,0.00459862992779227,0.914246687614362,5.87,0.650333333333333,66.0989722222222
209,0.405108489111583,0.00466789977768029,0.914256705067781,7.2,0.660166666666667,66.1003888888889
217,0.122324732205086,0.00143992540330463,0.992489086340896,7.29,0.674416666666667,82.9732222222222
223,0.999235000727413,0.0121460635657159,0.0371737334840788,7.17,0.696416666666667,2.13038888888889
238,0.939889159449689,0.0121281321847407,-0.341264232463156,6.25,0.739291666666667,-19.9539166666667
253,0.914487541511377,0.0124914474040211,-0.404421191534557,6.46,0.782583333333333,-23.8548611111111
254,0.734278327230051,0.0100565827978569,0.678774044364299,6.73,0.784666666666667,42.7479166666667
258,0.953347418230227,0.0134008652157062,0.301577712978316,6.59,0.805333333333333,17.5523888888889
270,0.289425976565101,0.00429424634372438,0.957190766533859,7.36,0.850041666666667,73.1745
274,0.443951806693652,0.00664218352665983,0.896026045788537,6.24,0.857166666666667,63.6405277777778
276,0.935549248485816,0.0140094661241809,0.35291831706011,7.49,0.857916666666667,20.6659166666667
277,0.811494890713663,0.0121712818714469,-0.584232746637182,6.96,0.859291666666667,-35.7488055555556
283,0.976719310327784,0.0149542002867096,0.213999440949275,7.45,0.877166666666667,12.3568333333333
297,0.663357899182643,0.010704103596827,0.748225714445968,6.8,0.924458333333333,48.4369166666667
301,0.957875197559082,0.0156306984801063,-0.286759109996828,4.55,0.934875,-16.6640277777778
300,0.742771422566502,0.0121211549455402,0.669435352682633,7.45,0.934916666666667,42.0235
302,0.395293930568925,0.00665920151917926,0.918530545758004,6.31,0.965125,66.7121944444444
308,0.968531889266146,0.0166274908092518,0.24833345731886,7.09,0.983541666666667,14.3789166666667
316,0.977466047649259,0.0170787985307336,0.210400666191157,7.26,1.001,12.1458333333333
323,0.644414731213771,0.0117288010741609,0.764586221050344,7.38,1.04270833333333,49.8701944444444
328,0.867054882330323,0.0158844513784136,-0.497959350983146,7.09,1.04954166666667,-29.8650833333333
330,0.464953504001354,0.00857781950342536,0.88529354461073,5.9,1.05691666666667,62.2876666666667
343,0.963593122820879,0.0182047096144132,-0.266752473653311,5.78,1.08233333333333,-15.4711111111111
345,0.876727709675508,0.0165980437348004,-0.480700559632829,6.38,1.08458333333333,-28.7311666666667
355,0.986122663670858,0.0193735707513782,-0.164884071247143,4.99,1.1255,-9.4905
357,0.323808875655495,0.00637127488451564,-0.946101061675269,7.33,1.12720833333333,-71.1027777777778
365,0.741912825308675,0.0149255299134614,0.670330208329672,6.11,1.1525,42.0925555555556
370,0.637069746957989,0.0128932728287971,-0.770698320373573,7.13,1.15941666666667,-50.4166388888889
372,0.348568976444528,0.00709201007772673,-0.937256300087373,7.46,1.16558333333333,-69.5957777777778
374,0.826269035247519,0.016832370181478,0.56302411378662,7.02,1.16704166666667,34.2651944444444
377,0.332698282584984,0.00680565267429326,-0.943008767645709,5.59,1.171875,-70.5631388888889
378,0.965880170156412,0.0197586795449665,0.258234566782335,7.37,1.17191666666667,14.9653333333333
379,0.387974801776849,0.00795303869529486,0.921635666823787,5.68,1.17433333333333,67.1663888888889
394,0.822358700619601,0.0175376751625241,0.568699039444534,6.09,1.22170833333333,34.6595555555556
398,0.521899702141176,0.011196895938598,0.85293336810462,6.61,1.22904166666667,58.5321666666667
399,0.893565541467694,0.0192330688409677,0.448520581650949,6.25,1.23304166666667,26.6488055555556
404,0.698577145567262,0.0151164509234108,0.715375051705451,7.47,1.239625,45.6739444444444
410,0.885385604393424,0.0193919747606842,0.464452670191239,6.47,1.25470833333333,27.6748055555556
417,0.999717447439379,0.0220903112280762,0.0087774389852386,6.32,1.26583333333333,0.502916666666667
418,0.479890636228588,0.0106852834969691,0.877263245540762,5.8,1.27554166666667,61.3139722222222
422,0.377098748896298,0.00847031689526585,0.926134324659518,7.41,1.28675,67.8400277777778
424,0.704095237978767,0.0158644268203305,0.709928317379499,6.71,1.29075,45.2290833333333
430,0.85213575942492,0.0192328842038723,-0.522967249141393,7.1,1.29295833333333,-31.5315
432,0.81318346348679,0.0185128812280763,0.581712925711871,6.88,1.30416666666667,35.5711111111111
440,0.360153084262056,0.00837898734820912,0.932855588216926,7.08,1.33275,68.8844166666667
441,0.796917634099525,0.0185432451832391,-0.60380330615134,6.93,1.33295833333333,-37.1427777777778
443,0.996925122490523,0.0232145704472594,-0.0748423935093302,4.61,1.33395833333333,-4.29216666666667
445,0.572784927432431,0.0133996503132751,-0.819596166583096,7.42,1.340125,-55.0443888888889
448,0.997745989659848,0.0233861405537063,0.0628969677146066,6.91,1.34270833333333,3.60611111111111
454,0.971777717722111,0.0230716203816291,-0.234767475753714,7.39,1.36004166666667,-13.5779166666667
457,0.75320432149668,0.0179711092352544,-0.657541093249373,7.47,1.36679166666667,-41.1126111111111
458,0.993611253927591,0.0237215679686597,-0.110335684533827,6.97,1.367625,-6.33466666666667
462,0.989029622529368,0.0238194466565923,-0.14578422315323,7.13,1.379625,-8.38269444444444
466,0.59924133309236,0.0145976143672182,0.800435340529438,7.23,1.39545833333333,53.1716944444444
468,0.489387044869832,0.0119514591382143,-0.871984795130076,7.36,1.39895833333333,-60.6901111111111
469,0.632657289691082,0.0154733200291744,-0.774277295397463,7.36,1.40104166666667,-50.7395555555556
472,0.563211541172966,0.013917048984462,0.82619554322033,6.99,1.4155,55.7098888888889
476,0.972490186120018,0.0241874891947202,0.23168470658787,5.55,1.42475,13.3962777777778
493,0.949462904612279,0.0245060383791826,0.312921151167787,7.45,1.4785,18.2353611111111
496,0.909154822786315,0.0235893887504176,0.415789669115005,6.9,1.48629166666667,24.5690555555556
502,0.880365134596612,0.0230877679663873,0.473734297636365,6.62,1.50225,28.2769722222222
505,0.443234498005578,0.011715849042622,0.896329135228212,7.36,1.514125,63.6796666666667
508,0.761061585870284,0.0201650363802254,0.648366126367188,6.65,1.51775,40.4185277777778
518,0.523245130734817,0.0142933988710882,0.852062340390077,5.98,1.56475,58.4366944444444
522,0.656798377493281,0.0180907853122557,-0.753849198984107,5.7,1.57775,-48.9249166666667
525,0.755579263620007,0.0208929795368502,0.654723956941795,6.93,1.58391666666667,40.8987222222222
529,0.950889860929695,0.0266271953634402,-0.308382011226633,7.31,1.604,-17.96175
531,0.435119376491683,0.0122341037806757,0.900289650560403,5.57,1.61054166666667,64.1961666666667
540,0.878008271910334,0.0252630585830621,0.477978296921584,6.68,1.648125,28.5534444444444
544,0.874070420323594,0.0252120988223434,0.485144566483341,6.07,1.65220833333333,29.0219444444444
560,0.920826270880374,0.0274648734918544,-0.389004703802694,6.19,1.70841666666667,-22.8925833333333
567,0.796988914941653,0.0239615338513429,-0.603518445745959,6.91,1.72208333333333,-37.1223055555556
581,0.992336117680231,0.0306190987663588,0.119714244507758,7.44,1.76733333333333,6.87561111111111
602,0.957771201363251,0.0305363224957852,-0.285905331967817,6.2,1.826125,-16.6129722222222
605,0.570946607731055,0.0183600062462976,-0.820781871931292,7.48,1.84183333333333,-55.1631388888889
606,0.908448216106286,0.0292375595585895,-0.416973624782629,7.06,1.843375,-24.6436666666667
607,0.894853014013935,0.0288045706515445,0.445430555776944,7.33,1.84366666666667,26.4508888888889
612,0.559063182521412,0.0182228763689101,-0.828924776276999,7.48,1.86691666666667,-55.9884444444444
